"region","scenario","sector","year","Water_Withdrawal"
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2015",0
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2015",0
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2015",0
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2015",0
"China","Policy_CI_MIROC","electricity","2015",103.07266187777
"China","Policy_CI_MIROC","industry","2015",113.753
"China","Policy_CI_MIROC","municipal water","2015",79.4
"China","Policy_CI_MIROC","nuclearFuelGenII","2015",0.0351565
"China","Policy_CI_MIROC","nuclearFuelGenIII","2015",0
"China","Policy_CI_MIROC","regional coal","2015",1.0486878
"China","Policy_CI_MIROC","regional natural gas","2015",0.0001831562
"China","Policy_CI_MIROC","regional oil","2015",3.5583
"Taiwan","Policy_CI_MIROC","Beef","2015",0.0020783122
"Taiwan","Policy_CI_MIROC","Dairy","2015",2.3425757e-06
"Taiwan","Policy_CI_MIROC","Pork","2015",0.1171213105
"Taiwan","Policy_CI_MIROC","Poultry","2015",1.204814126e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2015",0.00033498148
"Taiwan","Policy_CI_MIROC","ces","2015",0
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2015",0
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2015",0
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2015",0
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2015",0
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2015",0
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2015",0
"Taiwan","Policy_CI_MIROC","electricity","2015",1.996368422
"Taiwan","Policy_CI_MIROC","industry","2015",11.3349
"Taiwan","Policy_CI_MIROC","municipal water","2015",3.3323
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2015",0.00750675
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2015",0
"Taiwan","Policy_CI_MIROC","regional coal","2015",0.0206528
"Taiwan","Policy_CI_MIROC","regional natural gas","2015",1.8429482e-05
"Taiwan","Policy_CI_MIROC","regional oil","2015",0.29545846991
"Global","Policy_CI_MIROC","Beef","2015",26.7680447555
"Global","Policy_CI_MIROC","Corn","2015",157.528819209995
"Global","Policy_CI_MIROC","Dairy","2015",27.5782085641757
"Global","Policy_CI_MIROC","FiberCrop","2015",185.570981397996
"Global","Policy_CI_MIROC","FodderGrass","2015",0.51530812363371
"Global","Policy_CI_MIROC","FodderHerb","2015",22.8772241210892
"Global","Policy_CI_MIROC","MiscCrop","2015",351.463301920546
"Global","Policy_CI_MIROC","OilCrop","2015",103.756660395568
"Global","Policy_CI_MIROC","OtherGrain","2015",50.0662937592189
"Global","Policy_CI_MIROC","PalmFruit","2015",0.181010473
"Global","Policy_CI_MIROC","Pork","2015",27.5397436786
"Global","Policy_CI_MIROC","Poultry","2015",0.00308575287686
"Global","Policy_CI_MIROC","Rice","2015",494.85878355375
"Global","Policy_CI_MIROC","RootTuber","2015",29.2246232639075
"Global","Policy_CI_MIROC","SheepGoat","2015",7.6171541517836
"Global","Policy_CI_MIROC","SugarCrop","2015",196.936177035822
"Global","Policy_CI_MIROC","Wheat","2015",498.536458078602
"Global","Policy_CI_MIROC","biomass","2015",0
"Global","Policy_CI_MIROC","ces","2015",0
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2015",0
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2015",0
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2015",0
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2015",0
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2015",0
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2015",0
"Global","Policy_CI_MIROC","electricity","2015",568.259987164057
"Global","Policy_CI_MIROC","industry","2015",326.277757
"Global","Policy_CI_MIROC","municipal water","2015",510.6371
"Global","Policy_CI_MIROC","nuclearFuelGenII","2015",0.5284954952
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2015",0
"Global","Policy_CI_MIROC","regional coal","2015",2.01053033586004
"Global","Policy_CI_MIROC","regional natural gas","2015",0.00305682233051
"Global","Policy_CI_MIROC","regional oil","2015",24.873685620279
"China","Policy_CI_MIROC","Beef","2020",8.3782788
"China","Policy_CI_MIROC","Corn","2020",37.1244421240691
"China","Policy_CI_MIROC","Dairy","2020",7.5589557
"China","Policy_CI_MIROC","FiberCrop","2020",8.0129675776
"China","Policy_CI_MIROC","MiscCrop","2020",28.0649378171
"China","Policy_CI_MIROC","OilCrop","2020",12.917600088
"China","Policy_CI_MIROC","OtherGrain","2020",0.6553286125601
"China","Policy_CI_MIROC","Pork","2020",20.22580246
"China","Policy_CI_MIROC","Poultry","2020",0.001323291454
"China","Policy_CI_MIROC","Rice","2020",91.8606707068
"China","Policy_CI_MIROC","RootTuber","2020",1.7381668867
"China","Policy_CI_MIROC","SheepGoat","2020",3.8344711
"China","Policy_CI_MIROC","SugarCrop","2020",1.453719793
"China","Policy_CI_MIROC","Wheat","2020",111.54537222
"China","Policy_CI_MIROC","biomass","2020",0.0774826810101
"China","Policy_CI_MIROC","ces","2020",0
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2020",0
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2020",0
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2020",0
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2020",0
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2020",0
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2020",0
"China","Policy_CI_MIROC","electricity","2020",114.31595718854
"China","Policy_CI_MIROC","industry","2020",124.327
"China","Policy_CI_MIROC","municipal water","2020",85.9648
"China","Policy_CI_MIROC","nuclearFuelGenII","2020",0.0324896
"China","Policy_CI_MIROC","nuclearFuelGenIII","2020",0.0262741
"China","Policy_CI_MIROC","regional coal","2020",1.192898
"China","Policy_CI_MIROC","regional natural gas","2020",0.0002315442
"China","Policy_CI_MIROC","regional oil","2020",4.13668
"Taiwan","Policy_CI_MIROC","Beef","2020",0.0024247725
"Taiwan","Policy_CI_MIROC","Dairy","2020",2.4076986e-06
"Taiwan","Policy_CI_MIROC","Pork","2020",0.1210428398
"Taiwan","Policy_CI_MIROC","Poultry","2020",1.242896481e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2020",0.00036602951
"Taiwan","Policy_CI_MIROC","ces","2020",0
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2020",0
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2020",0
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2020",0
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2020",0
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2020",0
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2020",0
"Taiwan","Policy_CI_MIROC","electricity","2020",2.92520289169564
"Taiwan","Policy_CI_MIROC","industry","2020",11.3432
"Taiwan","Policy_CI_MIROC","municipal water","2020",3.42353
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2020",0.0069373
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2020",0.000238117
"Taiwan","Policy_CI_MIROC","regional coal","2020",0.023805282
"Taiwan","Policy_CI_MIROC","regional natural gas","2020",2.6596691e-05
"Taiwan","Policy_CI_MIROC","regional oil","2020",0.28450051
"Global","Policy_CI_MIROC","Beef","2020",28.5093859916
"Global","Policy_CI_MIROC","Corn","2020",167.892471379533
"Global","Policy_CI_MIROC","Dairy","2020",30.0109191284986
"Global","Policy_CI_MIROC","FiberCrop","2020",191.439579633219
"Global","Policy_CI_MIROC","FodderGrass","2020",0.5775003157171
"Global","Policy_CI_MIROC","FodderHerb","2020",25.5901418648782
"Global","Policy_CI_MIROC","MiscCrop","2020",378.074873697582
"Global","Policy_CI_MIROC","OilCrop","2020",108.576057051962
"Global","Policy_CI_MIROC","OtherGrain","2020",52.688496828965
"Global","Policy_CI_MIROC","PalmFruit","2020",0.1687401271
"Global","Policy_CI_MIROC","Pork","2020",30.2861654628
"Global","Policy_CI_MIROC","Poultry","2020",0.00334017089771
"Global","Policy_CI_MIROC","Rice","2020",511.71547717325
"Global","Policy_CI_MIROC","RootTuber","2020",31.1007699522581
"Global","Policy_CI_MIROC","SheepGoat","2020",8.406400934773
"Global","Policy_CI_MIROC","SugarCrop","2020",208.336440781717
"Global","Policy_CI_MIROC","Wheat","2020",511.914894066554
"Global","Policy_CI_MIROC","biomass","2020",3.28552459163409
"Global","Policy_CI_MIROC","ces","2020",0
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2020",0
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2020",0
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2020",0
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2020",0
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2020",0
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2020",0
"Global","Policy_CI_MIROC","electricity","2020",497.74601199953
"Global","Policy_CI_MIROC","industry","2020",338.740635
"Global","Policy_CI_MIROC","municipal water","2020",525.73942
"Global","Policy_CI_MIROC","nuclearFuelGenII","2020",0.4883858244
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2020",0.2256637403784
"Global","Policy_CI_MIROC","regional coal","2020",2.00107847084
"Global","Policy_CI_MIROC","regional natural gas","2020",0.002897335641
"Global","Policy_CI_MIROC","regional oil","2020",24.41387526
"China","Policy_CI_MIROC","Beef","2025",9.38904908
"China","Policy_CI_MIROC","Corn","2025",38.3476865349328
"China","Policy_CI_MIROC","Dairy","2025",8.2802303
"China","Policy_CI_MIROC","FiberCrop","2025",8.1663549193
"China","Policy_CI_MIROC","MiscCrop","2025",32.49021231652
"China","Policy_CI_MIROC","OilCrop","2025",13.970036435
"China","Policy_CI_MIROC","OtherGrain","2025",0.7017262706581
"China","Policy_CI_MIROC","Pork","2025",22.5577373
"China","Policy_CI_MIROC","Poultry","2025",0.00146705869
"China","Policy_CI_MIROC","Rice","2025",91.679795575
"China","Policy_CI_MIROC","RootTuber","2025",1.7658022999
"China","Policy_CI_MIROC","SheepGoat","2025",4.2814463
"China","Policy_CI_MIROC","SugarCrop","2025",1.497086399
"China","Policy_CI_MIROC","Wheat","2025",106.33672069
"China","Policy_CI_MIROC","biomass","2025",0.10578343988211
"China","Policy_CI_MIROC","ces","2025",2.1616418e-06
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2025",0.003951028
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2025",0.021496369
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2025",0.026143332
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2025",0.223767647
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2025",0.104545624
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2025",0.055792469
"China","Policy_CI_MIROC","electricity","2025",121.460249644451
"China","Policy_CI_MIROC","industry","2025",135.118
"China","Policy_CI_MIROC","municipal water","2025",93.3398
"China","Policy_CI_MIROC","nuclearFuelGenII","2025",0.0309658
"China","Policy_CI_MIROC","nuclearFuelGenIII","2025",0.0536086
"China","Policy_CI_MIROC","regional coal","2025",1.278983
"China","Policy_CI_MIROC","regional natural gas","2025",0.0002640773
"China","Policy_CI_MIROC","regional oil","2025",4.58408
"Taiwan","Policy_CI_MIROC","Beef","2025",0.002767391
"Taiwan","Policy_CI_MIROC","Dairy","2025",2.3910081e-06
"Taiwan","Policy_CI_MIROC","Pork","2025",0.1250612905
"Taiwan","Policy_CI_MIROC","Poultry","2025",1.280863577e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2025",0.00038717017
"Taiwan","Policy_CI_MIROC","ces","2025",3.1826138e-06
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2025",0.000417869939
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2025",0.00126843742
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2025",0.00114468198
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2025",0.0060728157
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2025",0.00127919949
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2025",0.0141730748
"Taiwan","Policy_CI_MIROC","electricity","2025",3.28546598583979
"Taiwan","Policy_CI_MIROC","industry","2025",11.5151
"Taiwan","Policy_CI_MIROC","municipal water","2025",3.52121
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2025",0.00661192
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2025",0.000467952
"Taiwan","Policy_CI_MIROC","regional coal","2025",0.025901843
"Taiwan","Policy_CI_MIROC","regional natural gas","2025",3.0545439e-05
"Taiwan","Policy_CI_MIROC","regional oil","2025",0.2834076
"Global","Policy_CI_MIROC","Beef","2025",31.3327875704
"Global","Policy_CI_MIROC","Corn","2025",177.354166765353
"Global","Policy_CI_MIROC","Dairy","2025",33.8169827222081
"Global","Policy_CI_MIROC","FiberCrop","2025",199.023795518618
"Global","Policy_CI_MIROC","FodderGrass","2025",0.69324547223655
"Global","Policy_CI_MIROC","FodderHerb","2025",30.0496304459766
"Global","Policy_CI_MIROC","MiscCrop","2025",424.716131853789
"Global","Policy_CI_MIROC","OilCrop","2025",116.464749785631
"Global","Policy_CI_MIROC","OtherGrain","2025",56.2502378800833
"Global","Policy_CI_MIROC","PalmFruit","2025",0.162704334
"Global","Policy_CI_MIROC","Pork","2025",33.4468190119
"Global","Policy_CI_MIROC","Poultry","2025",0.00369251439357
"Global","Policy_CI_MIROC","Rice","2025",533.54854743701
"Global","Policy_CI_MIROC","RootTuber","2025",32.9120721910688
"Global","Policy_CI_MIROC","SheepGoat","2025",9.4832520753035
"Global","Policy_CI_MIROC","SugarCrop","2025",225.595284075261
"Global","Policy_CI_MIROC","Wheat","2025",521.323383689365
"Global","Policy_CI_MIROC","biomass","2025",4.48765691405385
"Global","Policy_CI_MIROC","ces","2025",0.001630943980523
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2025",0.2223562813225
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2025",11.311577216448
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2025",0.9144241292017
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2025",7.372849738648
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2025",2.90358466603
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2025",3.22394815362
"Global","Policy_CI_MIROC","electricity","2025",465.79330450214
"Global","Policy_CI_MIROC","industry","2025",374.550033
"Global","Policy_CI_MIROC","municipal water","2025",564.32958
"Global","Policy_CI_MIROC","nuclearFuelGenII","2025",0.4654967395
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2025",0.425801053692
"Global","Policy_CI_MIROC","regional coal","2025",2.07804773467
"Global","Policy_CI_MIROC","regional natural gas","2025",0.003023538624
"Global","Policy_CI_MIROC","regional oil","2025",25.49070352
"China","Policy_CI_MIROC","Beef","2030",10.06248796
"China","Policy_CI_MIROC","Corn","2030",39.6583375509257
"China","Policy_CI_MIROC","Dairy","2030",8.7339351
"China","Policy_CI_MIROC","FiberCrop","2030",8.0075339798
"China","Policy_CI_MIROC","MiscCrop","2030",36.46853362753
"China","Policy_CI_MIROC","OilCrop","2030",14.770623151
"China","Policy_CI_MIROC","OtherGrain","2030",0.7505487709681
"China","Policy_CI_MIROC","Pork","2030",24.0778847
"China","Policy_CI_MIROC","Poultry","2030",0.001561175048
"China","Policy_CI_MIROC","Rice","2030",91.12266465927
"China","Policy_CI_MIROC","RootTuber","2030",1.7655752714
"China","Policy_CI_MIROC","SheepGoat","2030",4.5738387
"China","Policy_CI_MIROC","SugarCrop","2030",1.645285149
"China","Policy_CI_MIROC","Wheat","2030",102.14369958
"China","Policy_CI_MIROC","biomass","2030",0.17725214575401
"China","Policy_CI_MIROC","ces","2030",1.3389108e-05
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2030",0.0078496983
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2030",0.0322642672
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2030",0.051840757
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2030",0.404094968
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2030",0.206591223
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2030",0.05840814405
"China","Policy_CI_MIROC","electricity","2030",124.638485781406
"China","Policy_CI_MIROC","industry","2030",141.951
"China","Policy_CI_MIROC","municipal water","2030",97.8532
"China","Policy_CI_MIROC","nuclearFuelGenII","2030",0.028743
"China","Policy_CI_MIROC","nuclearFuelGenIII","2030",0.085189
"China","Policy_CI_MIROC","regional coal","2030",1.304749
"China","Policy_CI_MIROC","regional natural gas","2030",0.000301849
"China","Policy_CI_MIROC","regional oil","2030",4.84353
"Taiwan","Policy_CI_MIROC","Beef","2030",0.0032856093
"Taiwan","Policy_CI_MIROC","Dairy","2030",2.4296237e-06
"Taiwan","Policy_CI_MIROC","Pork","2030",0.1271785438
"Taiwan","Policy_CI_MIROC","Poultry","2030",1.301850758e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2030",0.00041990591
"Taiwan","Policy_CI_MIROC","ces","2030",1.658364e-05
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2030",0.000633939235
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2030",0.001355215957
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2030",0.00214612628
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2030",0.0104163845
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2030",0.00232367228
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2030",0.01228730512
"Taiwan","Policy_CI_MIROC","electricity","2030",3.51558920484954
"Taiwan","Policy_CI_MIROC","industry","2030",11.5965
"Taiwan","Policy_CI_MIROC","municipal water","2030",3.54414
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2030",0.00613732
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2030",0.000723487
"Taiwan","Policy_CI_MIROC","regional coal","2030",0.026363449
"Taiwan","Policy_CI_MIROC","regional natural gas","2030",3.3101038e-05
"Taiwan","Policy_CI_MIROC","regional oil","2030",0.27902349
"Global","Policy_CI_MIROC","Beef","2030",34.0473051371
"Global","Policy_CI_MIROC","Corn","2030",186.521572909275
"Global","Policy_CI_MIROC","Dairy","2030",37.5781585172237
"Global","Policy_CI_MIROC","FiberCrop","2030",210.712605659652
"Global","Policy_CI_MIROC","FodderGrass","2030",0.80651969579041
"Global","Policy_CI_MIROC","FodderHerb","2030",34.5060686142722
"Global","Policy_CI_MIROC","MiscCrop","2030",471.823078797505
"Global","Policy_CI_MIROC","OilCrop","2030",124.1076335
"Global","Policy_CI_MIROC","OtherGrain","2030",59.5462064374415
"Global","Policy_CI_MIROC","PalmFruit","2030",0.150712131
"Global","Policy_CI_MIROC","Pork","2030",35.747509064
"Global","Policy_CI_MIROC","Poultry","2030",0.00400175012108
"Global","Policy_CI_MIROC","Rice","2030",551.05990228801
"Global","Policy_CI_MIROC","RootTuber","2030",34.0606583520734
"Global","Policy_CI_MIROC","SheepGoat","2030",10.5186119863854
"Global","Policy_CI_MIROC","SugarCrop","2030",243.576295920582
"Global","Policy_CI_MIROC","Wheat","2030",526.017329366299
"Global","Policy_CI_MIROC","biomass","2030",7.82414528922896
"Global","Policy_CI_MIROC","ces","2030",0.017480359965215
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2030",0.4100178408366
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2030",23.767455895515
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2030",1.7274886787301
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2030",13.824658164312
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2030",5.70054989145
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2030",4.069441060586
"Global","Policy_CI_MIROC","electricity","2030",426.74511291654
"Global","Policy_CI_MIROC","industry","2030",406.77129
"Global","Policy_CI_MIROC","municipal water","2030",596.13974
"Global","Policy_CI_MIROC","nuclearFuelGenII","2030",0.4320839168
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2030",0.613211363133
"Global","Policy_CI_MIROC","regional coal","2030",2.10083014802
"Global","Policy_CI_MIROC","regional natural gas","2030",0.00323004951
"Global","Policy_CI_MIROC","regional oil","2030",25.58799169
"China","Policy_CI_MIROC","Beef","2035",10.63332859
"China","Policy_CI_MIROC","Corn","2035",40.1645632843127
"China","Policy_CI_MIROC","Dairy","2035",8.9243798
"China","Policy_CI_MIROC","FiberCrop","2035",7.9848464812
"China","Policy_CI_MIROC","MiscCrop","2035",38.67024936048
"China","Policy_CI_MIROC","OilCrop","2035",15.493602282
"China","Policy_CI_MIROC","OtherGrain","2035",0.7404746790869
"China","Policy_CI_MIROC","Pork","2035",25.0326791
"China","Policy_CI_MIROC","Poultry","2035",0.001620864128
"China","Policy_CI_MIROC","Rice","2035",91.59843359868
"China","Policy_CI_MIROC","RootTuber","2035",1.8506356557
"China","Policy_CI_MIROC","SheepGoat","2035",4.7629222
"China","Policy_CI_MIROC","SugarCrop","2035",1.692415796
"China","Policy_CI_MIROC","Wheat","2035",97.23770237
"China","Policy_CI_MIROC","biomass","2035",0.53324732063628
"China","Policy_CI_MIROC","ces","2035",0.00086876885
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2035",0.245751673
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2035",2.076722827
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2035",1.911570232
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2035",11.289267497
"China","Policy_CI_MIROC","elec_gas (CC CCS)","2035",1.377860285
"China","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2035",0.38581458614
"China","Policy_CI_MIROC","electricity","2035",104.226984557556
"China","Policy_CI_MIROC","industry","2035",132.943
"China","Policy_CI_MIROC","municipal water","2035",99.8543
"China","Policy_CI_MIROC","nuclearFuelGenII","2035",0.0257015
"China","Policy_CI_MIROC","nuclearFuelGenIII","2035",0.285855
"China","Policy_CI_MIROC","regional coal","2035",0.8910477
"China","Policy_CI_MIROC","regional natural gas","2035",0.000343949
"China","Policy_CI_MIROC","regional oil","2035",5.04294
"Taiwan","Policy_CI_MIROC","Beef","2035",0.0013504038
"Taiwan","Policy_CI_MIROC","Dairy","2035",1.18038547e-06
"Taiwan","Policy_CI_MIROC","Pork","2035",0.1300954221
"Taiwan","Policy_CI_MIROC","Poultry","2035",1.341199202e-05
"Taiwan","Policy_CI_MIROC","SheepGoat","2035",2.2961656e-05
"Taiwan","Policy_CI_MIROC","ces","2035",0.00026707373
"Taiwan","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2035",0.009930838557
"Taiwan","Policy_CI_MIROC","elec_biomass (conv CCS)","2035",0.03035495892
"Taiwan","Policy_CI_MIROC","elec_coal (IGCC CCS)","2035",0.037139082764
"Taiwan","Policy_CI_MIROC","elec_coal (conv pul CCS)","2035",0.1136859992
"Taiwan","Policy_CI_MIROC","elec_gas (CC CCS)","2035",0.02045065226
"Taiwan","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2035",0.05787610143
"Taiwan","Policy_CI_MIROC","electricity","2035",3.26635832127954
"Taiwan","Policy_CI_MIROC","industry","2035",10.9599
"Taiwan","Policy_CI_MIROC","municipal water","2035",3.55288
"Taiwan","Policy_CI_MIROC","nuclearFuelGenII","2035",0.00548787
"Taiwan","Policy_CI_MIROC","nuclearFuelGenIII","2035",0.00217839
"Taiwan","Policy_CI_MIROC","regional coal","2035",0.019952233
"Taiwan","Policy_CI_MIROC","regional natural gas","2035",3.551396e-05
"Taiwan","Policy_CI_MIROC","regional oil","2035",0.26719035
"Global","Policy_CI_MIROC","Beef","2035",35.31083626396
"Global","Policy_CI_MIROC","Corn","2035",198.601037054978
"Global","Policy_CI_MIROC","Dairy","2035",39.6156400231855
"Global","Policy_CI_MIROC","FiberCrop","2035",228.175247457842
"Global","Policy_CI_MIROC","FodderGrass","2035",1.08412056228818
"Global","Policy_CI_MIROC","FodderHerb","2035",43.9518466008308
"Global","Policy_CI_MIROC","MiscCrop","2035",511.539603845991
"Global","Policy_CI_MIROC","OilCrop","2035",129.984024142405
"Global","Policy_CI_MIROC","OtherGrain","2035",63.1028242039089
"Global","Policy_CI_MIROC","PalmFruit","2035",0.1582897127
"Global","Policy_CI_MIROC","Pork","2035",37.3956195816
"Global","Policy_CI_MIROC","Poultry","2035",0.00425056307122
"Global","Policy_CI_MIROC","Rice","2035",590.29354867113
"Global","Policy_CI_MIROC","RootTuber","2035",36.5623686136426
"Global","Policy_CI_MIROC","SheepGoat","2035",11.2956797447746
"Global","Policy_CI_MIROC","SugarCrop","2035",255.46459459973
"Global","Policy_CI_MIROC","Wheat","2035",543.130352614843
"Global","Policy_CI_MIROC","biomass","2035",18.56388925441
"Global","Policy_CI_MIROC","ces","2035",0.261847052945509
"Global","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2035",1.3189145739685
"Global","Policy_CI_MIROC","elec_biomass (conv CCS)","2035",47.594711559633
"Global","Policy_CI_MIROC","elec_coal (IGCC CCS)","2035",5.2559283442707
"Global","Policy_CI_MIROC","elec_coal (conv pul CCS)","2035",35.150793173119
"Global","Policy_CI_MIROC","elec_gas (CC CCS)","2035",11.90778884959
"Global","Policy_CI_MIROC","elec_refined liquids (CC CCS)","2035",7.4138141252567
"Global","Policy_CI_MIROC","electricity","2035",352.168304121478
"Global","Policy_CI_MIROC","industry","2035",415.394019
"Global","Policy_CI_MIROC","municipal water","2035",622.45712
"Global","Policy_CI_MIROC","nuclearFuelGenII","2035",0.3863611301
"Global","Policy_CI_MIROC","nuclearFuelGenIII","2035",1.017183460072
"Global","Policy_CI_MIROC","regional coal","2035",1.5835028231
"Global","Policy_CI_MIROC","regional natural gas","2035",0.00327067531
"Global","Policy_CI_MIROC","regional oil","2035",25.18777438
"China","Policy_CI_MIROC","Beef","2040",10.88281771
"China","Policy_CI_MIROC","Corn","2040",39.8599892371336
"China","Policy_CI_MIROC","Dairy","2040",9.0497611
"China","Policy_CI_MIROC","FiberCrop","2040",7.9913382642
"China","Policy_CI_MIROC","MiscCrop","2040",40.014007276519
"China","Policy_CI_MIROC","OilCrop","2040",16.024868156
"China","Policy_CI_MIROC","OtherGrain","2040",0.7287189370099
"China","Policy_CI_MIROC","Pork","2040",25.5226323
"China","Policy_CI_MIROC","Poultry","2040",0.001652460949
"China","Policy_CI_MIROC","Rice","2040",90.04930537792
"China","Policy_CI_MIROC","RootTuber","2040",1.8426582367
"China","Policy_CI_MIROC","SheepGoat","2040",4.8701288
"China","Policy_CI_MIROC","SugarCrop","2040",1.888611504
"China","Policy_CI_MIROC","Wheat","2040",93.18682178
"China","Policy_CI_MIROC","biomass","2040",1.03538726056718
"China","Policy_CI_MIROC","ces","2040",0.00904708381026
"China","Policy_CI_MIROC","elec_biomass (IGCC CCS)","2040",0.458361196
"China","Policy_CI_MIROC","elec_biomass (conv CCS)","2040",3.6413253986
"China","Policy_CI_MIROC","elec_coal (IGCC CCS)","2040",3.376003183
"China","Policy_CI_MIROC","elec_coal (conv pul CCS)","2040",18.694846449
